747, 243, 81, 204
739, 240, 81, 204
731, 238, 81, 204
725, 238, 81, 204
725, 238, 81, 204
720, 239, 81, 204
714, 242, 81, 204
709, 244, 81, 204
704, 244, 81, 204
699, 245, 81, 204
699, 245, 81, 204
696, 243, 81, 204
695, 239, 81, 204
696, 237, 81, 204
699, 235, 81, 204
703, 234, 81, 204
703, 234, 81, 204
707, 235, 81, 204
711, 238, 81, 204
717, 239, 81, 204
724, 238, 81, 204
731, 240, 81, 204
731, 240, 81, 204
741, 240, 81, 204
750, 241, 81, 204
759, 242, 81, 204
762, 244, 81, 204
766, 244, 81, 204
766, 244, 81, 204
768, 245, 81, 204
693, 232, 81, 204
691, 228, 81, 204
688, 222, 81, 204
682, 218, 81, 204
682, 218, 81, 204
786, 222, 81, 204
782, 220, 81, 204
784, 220, 81, 204
783, 222, 81, 204
783, 224, 81, 204
783, 224, 81, 204
781, 228, 81, 204
774, 229, 81, 204
763, 227, 81, 204
758, 227, 81, 204
751, 227, 81, 204
751, 227, 81, 204
745, 226, 81, 204
741, 230, 81, 204
735, 230, 81, 204
729, 231, 81, 204
723, 231, 81, 204
723, 231, 81, 204
717, 232, 81, 204
711, 233, 81, 204
707, 234, 81, 204
705, 232, 81, 204
704, 231, 81, 204
704, 231, 81, 204
704, 233, 81, 204
699, 236, 81, 204
700, 235, 81, 204
696, 236, 81, 204
619, 227, 81, 204
619, 227, 81, 204
613, 226, 81, 204
606, 226, 81, 204
600, 227, 81, 204
597, 228, 81, 204
593, 229, 81, 204
593, 229, 81, 204
591, 233, 81, 204
588, 237, 81, 204
584, 240, 81, 204
581, 242, 81, 204
577, 244, 81, 204
577, 244, 81, 204
572, 245, 81, 204
566, 245, 81, 204
561, 243, 81, 204
553, 242, 81, 204
545, 240, 81, 204
545, 240, 81, 204
537, 237, 81, 204
653, 250, 81, 204
650, 244, 81, 204
646, 239, 81, 204
642, 233, 81, 204
642, 233, 81, 204
641, 230, 81, 204
638, 228, 81, 204
636, 224, 81, 204
635, 219, 81, 204
879, 0, 81, 204
632, 216, 81, 204
879, 0, 81, 204
879, 0, 81, 204
628, 220, 81, 204
630, 220, 81, 204
632, 219, 81, 204
