240, 25, 110, 315
241, 25, 110, 315
242, 25, 110, 315
243, 26, 110, 315
243, 26, 110, 315
235, 25, 110, 315
236, 25, 110, 315
235, 28, 110, 315
232, 29, 110, 315
234, 29, 110, 315
234, 29, 110, 315
209, 28, 110, 315
204, 27, 110, 315
206, 22, 110, 315
208, 21, 110, 315
209, 21, 110, 315
209, 21, 110, 315
216, 18, 110, 315
218, 20, 110, 315
211, 20, 110, 315
203, 25, 110, 315
205, 19, 110, 315
205, 19, 110, 315
210, 29, 110, 315
213, 29, 110, 315
215, 28, 110, 315
217, 27, 110, 315
217, 27, 110, 315
217, 27, 110, 315
217, 32, 110, 315
219, 31, 110, 315
215, 30, 110, 315
216, 35, 110, 315
218, 38, 110, 315
218, 38, 110, 315
215, 37, 110, 315
209, 36, 110, 315
212, 37, 110, 315
215, 40, 110, 315
218, 37, 110, 315
218, 40, 110, 315
216, 33, 110, 315
212, 3, 110, 315
213, 3, 110, 315
216, 29, 110, 315
219, 28, 110, 315
219, 28, 110, 315
216, 28, 110, 315
216, 31, 110, 315
210, 27, 110, 315
215, 24, 110, 315
377, 32, 110, 315
377, 32, 110, 315
383, 31, 110, 315
388, 30, 110, 315
391, 30, 110, 315
393, 29, 110, 315
395, 28, 110, 315
395, 28, 110, 315
186, 8, 110, 315
187, 9, 110, 315
189, 14, 110, 315
192, 20, 110, 315
194, 19, 110, 315
194, 19, 110, 315
201, 2, 110, 315
202, 3, 110, 315
193, 17, 110, 315
196, 17, 110, 315
199, 17, 110, 315
199, 17, 110, 315
205, 17, 110, 315
207, 20, 110, 315
194, 20, 110, 315
450, 21, 110, 315
454, 22, 110, 315
454, 22, 110, 315
462, 24, 110, 315
466, 25, 110, 315
471, 25, 110, 315
475, 26, 110, 315
479, 27, 110, 315
479, 27, 110, 315
183, 1, 110, 315
179, 26, 110, 315
181, 25, 110, 315
185, 26, 110, 315
185, 25, 110, 315
185, 25, 110, 315
189, 25, 110, 315
192, 24, 110, 315
200, 21, 110, 315
201, 21, 110, 315
205, 22, 110, 315
205, 24, 110, 315
212, 21, 110, 315
216, 18, 110, 315
219, 17, 110, 315
223, 16, 110, 315
232, 13, 110, 315
